All DT CAPITAL All O
All JJ live O
samples IN of O
of NNS patients O
patients JJ infected O
infected IN with O
with NNP leprosy D
leprosy , , O
, NN tuberculosis D
tuberculosis , , O
, NN typhoid D
typhoid CC and O
and NN malaria D
malaria , , O
, VBG showing O
showing DT the O
the NN specificity O
specificity IN of O
of DT the O
the NN sensor O
sensor CC and O
and NN efficacy O
efficacy IN of O
of DT the O
the NN technique O

We PRP CAPITAL We O
We JJ present O
present DT an O
an JJ optical O
optical NN biosensor O
biosensor NN design O
design IN that O
that NNS expands O
expands DT the O
the NN utility O
utility IN of O
of NN enzyme O
enzyme NNS biosensors O

These DT CAPITAL These O
These NNS biosensors O
biosensors VBP are O
are VBN fabricated O
fabricated IN by O
by JJ site-selective O
site-selective NN photodeposition O
photodeposition IN of O
of JJ analyte-sensitive O
analyte-sensitive NN polymer O
polymer NNS matrices O
matrices IN on O
on JJ optical O
optical NN imaging O
imaging NNS fibres O

These DT CAPITAL These O
These JJ dual-analyte O
dual-analyte NNS arrays O
arrays VB allow O
allow IN for O
for DT the O
the JJ simultaneous O
simultaneous , , O
, JJ independent O
independent NN measurement O
measurement IN of O
of DT the O
the NN analyte O
analyte IN of O
of NN interest O
interest CC and O
and DT the O
the VBG transducing O
transducing NN analyte O

The DT CAPITAL The O
The RB first O
first VBN integrated O
integrated NNS optical-biosensors O
optical-biosensors VBG using O
using DT this O
this NN design O
design VB have O
have VBN been O
been JJ prepared O
prepared IN that O
that VB allow O
allow DT both O
both DT the O
the JJ dependent O
dependent CC and O
and JJ independent O
independent NNS analytes O
analytes TO to O
to VB be O
be VBN measured O
measured RB simultaneously O
simultaneously , , O
, IN for O
for NN example O
example NN penicillin O
penicillin CC and O
and NN pH O
pH NN ( O
( NNP CAPITAL Healey O
Healey CC & O
& # # O
# CD 38 O
38 : ; O
; NNP CAPITAL Walt O
Walt , , O
, CD 1995 O
1995 NN ) O
) CC or O
or NN glucose O
glucose CC and O
and CD CAPITAL O2 O
O2 NN ( O
( NNP CAPITAL Li O
Li CC & O
& # # O
# CD 38 O
38 : ; O
; NNP CAPITAL Walt O
Walt , , O
, CD 1995 O
1995 NN ) O

Independent NNP CAPITAL Independent O
Independent NN measurement O
measurement IN of O
of DT the O
the VBG transducing O
transducing NN analyte O
analyte VBZ allows O
allows NN penicillin T
penicillin CC or O
or NN glucose O
glucose TO to O
to VB be O
be VBN quantitated O
quantitated IN in O
in DT the O
the NN presence O
presence IN of O
of DT a O
a JJ concurrent O
concurrent NN pH O
pH CC or O
or CD CAPITAL O2 O
O2 NN change O
change , , O
, RB respectively O

Penicillin NN CAPITAL Penicillin T
Penicillin MD can O
can VB be O
be VBN measured O
measured IN in O
in DT the O
the NN range O
range CD 0.25-10.0 O
0.25-10.0 NN mM O
mM IN in O
in DT the O
the NN pH O
pH NN range O
range CD 6.2-7.5 O

Glucose NN CAPITAL Glucose O
Glucose MD can O
can VB be O
be VBN measured O
measured IN in O
in DT the O
the NN range O
range CD 0.6-20.0 O
0.6-20.0 NN mM O
mM IN in O
in DT the O
the CD CAPITAL O2 O
O2 NN range O
range CD 20-100 O
20-100 NN % O

The DT CAPITAL The O
The NN utility O
utility IN of O
of DT the O
the NN sensor O
sensor NN design O
design VBD was O
was VBD demonstrated O
demonstrated IN by O
by VBG using O
using DT the O
the JJ penicillin-dual-analyte O
penicillin-dual-analyte NN biosensor O
biosensor TO to O
to VB quantitate O
quantitate NN penicillin T
penicillin VBN produced O
produced IN during O
during DT a O
a NNP CAPITAL Penicillium O
Penicillium NN chrysogenum O
chrysogenum NN fermentation O

The DT CAPITAL The O
The NN characterization O
characterization IN of O
of JJ low O
low JJ molecular O
molecular NN weight O
weight NN ligand O
ligand NN interaction O
interaction IN with O
with NN receptor O
receptor NNS molecules O
molecules VBZ is O
is IN of O
of NN importance O
importance IN for O
for DT the O
the NN investigation O
investigation IN of O
of JJ biological O
biological NNS processes O
processes CC and O
and IN for O
for NN drug O
drug NN research O

We PRP CAPITAL We O
We NN report O
report IN on O
on DT the O
the NN investigation O
investigation IN of O
of DT the O
the VBG binding O
binding IN of O
of JJ low O
low JJ molecular O
molecular NN weight O
weight NNS ligands O
ligands TO to O
to VBN immobilized O
immobilized NNS receptors O
receptors IN by O
by JJ label-free O
label-free NN detection O

Reflectometric JJ CAPITAL Reflectometric O
Reflectometric NN interference O
interference NN spectroscopy O
spectroscopy , , O
, DT an O
an JJ optical O
optical NN transducer O
transducer WDT which O
which VBZ allows O
allows DT the O
the VBG monitoring O
monitoring IN of O
of DT a O
a JJ few O
few NN picograms O
picograms IN per O
per JJ square O
square JJ millimetre O
millimetre NNS changes O
changes IN in O
in NN surface O
surface NN coverage O
coverage , , O
, VBD was O
was VBN used O
used TO to O
to NN study O
study CD two O
two NN model O
model NNS systems O

In IN CAPITAL In O
In DT both O
both NNS cases O
cases NN detection O
detection IN of O
of DT the O
the VBG binding O
binding NN event O
event VBD was O
was JJ successful O

High JJ CAPITAL High O
High NN affinity O
affinity VBG binding O
binding IN of O
of NN biotin O
biotin TO to O
to VBN immobilized O
immobilized NN streptavidin O
streptavidin VBD was O
was RB clearly O
clearly JJ detectable O
detectable IN at O
at NN receptor O
receptor NN surface O
surface NNS concentrations O
concentrations IN as O
as JJ low O
low IN as O
as CD 1-2 O
1-2 CC x O
x CD 10 O
10 NN ( O
( CD 10 O
10 NN ) O
) VBG binding O
binding NN sites/mm2 O

Linear JJ CAPITAL Linear O
Linear NN correlation O
correlation IN between O
between DT the O
the NN receptor O
receptor NN surface O
surface NN concentration O
concentration CC and O
and DT the O
the NN response O
response TO to O
to NN biotin O
biotin VBG binding O
binding VBD was O
was VBN observed O

Using VBG CAPITAL Using O
Using VBN immobilized O
immobilized NN CAPITAL DNA O
DNA , , O
, PRP we O
we VBN investigated O
investigated DT the O
the VBG binding O
binding IN of O
of JJ common O
common NNS intercalators O
intercalators IN with O
with NN respect O
respect TO to O
to NNS kinetics O
kinetics CC and O
and NNS thermodynamics O
thermodynamics IN by O
by NN evaluation O
evaluation IN of O
of DT the O
the NN association O
association CC and O
and DT the O
the NN dissociation O
dissociation NN part O
part IN of O
of DT the O
the VBG binding O
binding NN curve O

Bi-exponential JJ CAPITAL Bi-exponential O
Bi-exponential NN increase O
increase CC and O
and NN decrease O
decrease IN of O
of NN intercalator O
intercalator VBG loading O
loading VBD was O
was VBN observed O
observed , , O
, VBG indicating O
indicating JJ complex O
complex NN interaction O
interaction NNS kinetics O

The DT CAPITAL The O
The CD four O
four RB structurally O
structurally JJ different O
different NNS intercalators O
intercalators VBD showed O
showed JJ significant O
significant NN distinction O
distinction IN in O
in VBG binding O
binding NNS kinetics O
kinetics CC and O
and NN equilibrium O
equilibrium NNS signals O

Improvement NN CAPITAL Improvement O
Improvement IN of O
of JJ experimental O
experimental NNS parameters O
parameters VBZ is O
is VBN required O
required TO to O
to VB obtain O
obtain RBR more O
more JJ reliable O
reliable JJ kinetic O
kinetic NNS data O

An DT CAPITAL An O
An JJ amperometric O
amperometric NN lactate O
lactate NN oxidase O
oxidase NN catheter O
catheter VBZ has O
has VBN been O
been VBN developed O
developed IN for O
for IN in O
in FW vivo O
vivo NN application O
application TO to O
to JJ real-time O
real-time NN lactate O
lactate VBG monitoring O

The DT CAPITAL The O
The JJ electrochemical O
electrochemical NN behaviour O
behaviour IN of O
of DT the O
the CD 1 O
1 CC x O
x CD 3 O
3 NN mm O
mm NN CAPITAL Pt-Ag/AgCl O
Pt-Ag/AgCl JJ thin O
thin NN film O
film NN electrode O
electrode VBZ is O
is RB not O
not RB significantly O
significantly VBN influenced O
influenced IN by O
by NN lactate O
lactate NN oxidase-polyurethane O
oxidase-polyurethane VBG covering O

Gamma-irradiation NN CAPITAL Gamma-irradiation O
Gamma-irradiation NN ( O
( CD 25 O
25 NN kGy O
kGy NN ) O
) VBZ is O
is JJ suitable O
suitable IN for O
for DT the O
the NN sterilization O
sterilization NN procedure O

The DT CAPITAL The O
The JJ final O
final NN lactate O
lactate NN catheter O
catheter VBZ is O
is VBN characterized O
characterized IN by O
by DT a O
a JJ linear O
linear NN concentration O
concentration NN range O
range IN between O
between CD 0.5 O
0.5 CC and O
and CD 20 O
20 NN mmol/l O
mmol/l NN lactate O
lactate IN with O
with DT a O
a NN sensitivity O
sensitivity IN around O
around CD 2 O
2 NN nA O
nA NN mmol-1 O
mmol-1 NN l-1 O
l-1 NN lactate O

The DT CAPITAL The O
The NN accuracy O
accuracy VBZ is O
is VBD demonstrated O
demonstrated IN by O
by DT the O
the NN measurement O
measurement IN of O
of NN control O
control NNS sera O

Both DT CAPITAL Both O
Both JJ physiological O
physiological CC and O
and JJ pathological O
pathological NNS materials O
materials VB correlate O
correlate RB well O
well IN with O
with DT the O
the VBD declared O
declared NNS values O

The DT CAPITAL The O
The JJ dry O
dry VBN stored O
stored NN lactate O
lactate NN catheter O
catheter NNS needs O
needs IN about O
about CD 10 O
10 NN min O
min IN for O
for NN hydration O
hydration CC and O
and VBZ is O
is VBN characterized O
characterized IN by O
by NN response O
response NNS times O
times NN t98 O
t98 NN % O
% IN of O
of JJR less O
less IN than O
than CD 2 O
2 NN min O

Ex FW CAPITAL Ex O
Ex FW vivo O
vivo JJ whole O
whole NN blood O
blood NNS measurements O
measurements VBG using O
using DT the O
the NN lactate O
lactate NN catheter O
catheter NN ( O
( NN y O
y NN ) O
) VB give O
give DT a O
a NN correlation O
correlation IN with O
with DT the O
the NN CAPITAL BIOSEN O
BIOSEN VBN CAPITAL Med O
Med NN CAPITAL L O
L NN ( O
( CC x O
x NN ) O
) IN of O
of NN y O
y JJ = O
= NN ( O
( NN 1.010x O
1.010x CC + O
+ CD 0.513 O
0.513 NN ) O
) NN mmol/l O
mmol/l NN ( O
( NN r O
r JJ = O
= CD 0.9748 O
0.9748 NN ) O

Lactate NN CAPITAL Lactate O
Lactate NNS values O
values VBN obtained O
obtained IN by O
by JJ continuous O
continuous NN catheter O
catheter NN operation O
operation FW ex O
ex FW vivo O
vivo VB correlate O
correlate RB well O
well IN with O
with DT those O
those VBN obtained O
obtained IN by O
by NN CAPITAL BIOSEN O
BIOSEN VBN CAPITAL Med O
Med NNP CAPITAL L. O
L. NNP CAPITAL First O
First JJ subcutaneous O
subcutaneous NN implantation O
implantation NN ( O
( NN dog O
dog NN ) O
) VBZ underlines O
underlines DT the O
the NNS characteristics O
characteristics VBN obtained O
obtained FW ex O
ex FW vivo O
vivo : : O
: IN after O
after CD 30 O
30 NN min O
min NN hydration O
hydration DT the O
the NN lactate O
lactate NN catheter O
catheter VBZ follows O
follows DT the O
the NN lactate O
lactate NN concentration O
concentration VBN measured O
measured FW ex O
ex FW vivo O
vivo IN with O
with NNS samples O
samples IN from O
from DT the O
the NN leg O
leg NN vein O
vein IN by O
by NN CAPITAL BIOSEN O
BIOSEN VBN CAPITAL Med O
Med NNP CAPITAL L. O

The DT CAPITAL The O
The JJ diffusion-limited O
diffusion-limited VBG binding O
binding NNS kinetics O
kinetics IN of O
of NN antigen O
antigen NN ( O
( CC or O
or NN antibody O
antibody NN ) O
) IN in O
in NN solution O
solution TO to O
to NN antibody O
antibody NN ( O
( CC or O
or NN antigen O
antigen NN ) O
) VBN immobilized O
immobilized IN on O
on DT a O
a NN biosensor O
biosensor CC and O
and JJ other O
other NNS surfaces O
surfaces VBZ is O
is VBN analyzed O
analyzed IN within O
within DT a O
a JJ fractal O
fractal NN framework O

Often RB CAPITAL Often O
Often , , O
, DT the O
the VBG binding O
binding NNS kinetics O
kinetics MD may O
may VB be O
be VBN described O
described IN by O
by DT a O
a JJ single-fractal O
single-fractal NN analysis O

In IN CAPITAL In O
In DT some O
some NNS cases O
cases , , O
, DT the O
the VBG binding O
binding NN curve O
curve VBZ exhibits O
exhibits NNS complexities O

Then RB CAPITAL Then O
Then , , O
, IN for O
for DT these O
these NNS cases O
cases , , O
, DT the O
the JJ dual-fractal O
dual-fractal NN analysis O
analysis VBZ provides O
provides DT an O
an VBN improved O
improved JJ fit O
fit WRB when O
when VBN compared O
compared IN with O
with DT a O
a JJ single-fractal O
single-fractal NN analysis O

This DT CAPITAL This O
This VBZ indicates O
indicates DT a O
a NN change O
change IN in O
in DT the O
the NN reaction O
reaction NN mechanism O
mechanism IN on O
on DT the O
the NN surface O

It PRP CAPITAL It O
It VBZ is O
is IN of O
of NN interest O
interest TO to O
to NN note O
note IN that O
that DT the O
the NN state O
state IN of O
of NN disorder O
disorder NN ( O
( CC or O
or DT the O
the JJ fractal O
fractal NN dimension O
dimension NN ) O
) CC and O
and DT the O
the VBG binding O
binding NN rate O
rate NN coefficient O
coefficient DT both O
both NN increase O
increase IN as O
as DT the O
the NN reaction O
reaction VBZ progresses O
progresses IN on O
on DT the O
the NN biosensor O
biosensor NN surface O

For IN CAPITAL For O
For NN example O
example , , O
, IN for O
for DT the O
the VBG binding O
binding IN of O
of CD 10 O
10 NN nM O
nM NN insulin O
insulin NN growth O
growth NN factor-1 O
factor-1 IN in O
in NN solution O
solution TO to O
to NN insulin O
insulin NN growth O
growth NN factor O
factor VBG binding O
binding NN protein-1 O
protein-1 VBN immobilized O
immobilized IN on O
on DT a O
a NN biosensor O
biosensor NN surface O
surface , , O
, DT a O
a CD 64 O
64 NN % O
% NN increase O
increase IN in O
in DT the O
the JJ fractal O
fractal NN dimension O
dimension IN from O
from CD 1.73 O
1.73 NN ( O
( NN CAPITAL Df1 O
Df1 NN ) O
) TO to O
to CD 2.85 O
2.85 NN ( O
( NN CAPITAL Df2 O
Df2 NN ) O
) VBZ leads O
leads TO to O
to DT an O
an NN increase O
increase IN in O
in DT the O
the VBG binding O
binding NN rate O
rate NN coefficient O
coefficient IN by O
by DT a O
a NN factor O
factor IN of O
of CD 31.8 O
31.8 IN from O
from CD 3.92 O
3.92 NN ( O
( NN k1 O
k1 NN ) O
) TO to O
to CD 125 O
125 NN ( O
( NN k2 O
k2 NN ) O

Furthermore RB CAPITAL Furthermore O
Furthermore , , O
, IN as O
as DT the O
the NN CAPITAL IGF-1 O
IGF-1 NN concentration O
concentration IN in O
in NN solution O
solution NNS increases O
increases IN from O
from CD 10 O
10 TO to O
to CD 80 O
80 NN nM O
nM IN in O
in NN solution O
solution , , O
, NN k2 O
k2 CC and O
and NN CAPITAL Df2 O
Df2 NN exhibit O
exhibit DT a O
a JJ linear O
linear NN increase O

k1 NN k1 O
k1 CC and O
and NN CAPITAL Df1 O
Df1 NN exhibit O
exhibit DT a O
a JJ linear O
linear NN increase O
increase IN with O
with DT the O
the JJ reciprocal O
reciprocal IN of O
of DT the O
the NN CAPITAL IGF-1 O
IGF-1 NN concentration O
concentration IN in O
in NN solution O

The DT CAPITAL The O
The JJ different O
different NNS examples O
examples VBN analyzed O
analyzed CC and O
and VBN presented O
presented RB together O
together VB provide O
provide DT a O
a NNS means O
means IN by O
by WDT which O
which DT the O
the JJ antigen-antibody O
antigen-antibody NNS reactions O
reactions MD may O
may VB be O
be JJR better O
better JJ controlled O
controlled IN by O
by VBG noting O
noting DT the O
the NN magnitude O
magnitude IN of O
of DT the O
the NNS changes O
changes IN in O
in DT the O
the JJ fractal O
fractal NN dimension O
dimension CC and O
and IN in O
in DT the O
the VBG binding O
binding NN rate O
rate NN coefficient O
coefficient IN as O
as DT the O
the NN reaction O
reaction VBZ progresses O
progresses IN on O
on DT the O
the NN biosensor O
biosensor NN surface O

Also RB CAPITAL Also O
Also , , O
, DT the O
the NN magnitude O
magnitude IN of O
of DT the O
the NNS changes O
changes IN in O
in DT the O
the VBG binding O
binding NN rate O
rate NNS coefficients O
coefficients NN ( O
( NN k1 O
k1 CC and O
and NN k2 O
k2 NN ) O
) CC and O
and IN in O
in DT the O
the JJ fractal O
fractal NNS dimensions O
dimensions NN ( O
( NN CAPITAL Df1 O
Df1 CC and O
and NN CAPITAL Df2 O
Df2 NN ) O
) IN as O
as JJ different O
different NNS parameters O
parameters VBP are O
are VBN changed O
changed IN for O
for DT the O
the JJ different O
different NN biosensor O
biosensor NNS applications O
applications VBP are O
are IN of O
of JJ particular O
particular NN value O
value , , O
, IN since O
since PRP they O
they VB provide O
provide PRP us O
us IN with O
with DT a O
a NN measure O
measure CC or O
or NN extent O
extent IN of O
of NNS changes O
changes IN in O
in DT the O
the VBG binding O
binding NN rate O
rate NN coefficient O
coefficient IN on O
on VBG changing O
changing JJ different O
different JJ experimental O
experimental NN parameter O
parameter NNS values O

It PRP CAPITAL It O
It VBZ is O
is IN of O
of NN interest O
interest TO to O
to NN note O
note DT the O
the NN effect O
effect IN of O
of JJ different O
different NNS parameters O
parameters IN on O
on DT the O
the NN extent O
extent CC or O
or NN heterogeneity O
heterogeneity IN that O
that VBZ exists O
exists IN on O
on DT the O
the NN surface O
surface CC and O
and WRB how O
how DT this O
this VBZ influences O
influences DT the O
the VBG binding O
binding NN rate O
rate NNS coefficients O

This DT CAPITAL This O
This MD may O
may VB be O
be CD one O
one NN method O
method TO to O
to NN help O
help VB manipulate O
manipulate CC or O
or NN control O
control DT the O
the VBG binding O
binding NN rate O
rate NNS coefficients O
coefficients IN on O
on DT the O
the NN reaction O
reaction NN surface O

To TO CAPITAL To O
To VB determine O
determine IN if O
if JJ microscopic O
microscopic NN urinalysis O
urinalysis VBZ is O
is VBN needed O
needed IN in O
in DT all O
all JJ pediatric O
pediatric NN emergency O
emergency NN room O
room NNS patients O
patients VBN screened O
screened IN for O
for JJ urinary D
urinary NN tract D
tract NNS infections D
infections NN ( D
( NN CAPITAL UTI D
UTI NN ) D
) , , O
, PRP we O
we VBN compared O
compared DT the O
the NN dipstick O
dipstick NN urinalysis O
urinalysis CC and O
and JJ complete O
complete NN urinalysis O
urinalysis NN ( O
( NN dipstick O
dipstick CC and O
and NN microscopy O
microscopy NN ) O
) IN with O
with NN urine O
urine NNS cultures O
cultures IN in O
in CD 236 O
236 NNS children O
children , , O
, JJ aged O
aged CD 3 O
3 NNS weeks O
weeks TO to O
to CD 21 O
21 NNS years O

The DT CAPITAL The O
The NN ability O
ability TO to O
to VB detect O
detect NN CAPITAL UTI D
UTI IN by O
by NN dipstick O
dipstick RB only O
only CC and O
and IN by O
by JJ complete O
complete NN urinalysis O
urinalysis VBD was O
was DT the O
the JJ same O
same , , O
, RB however O
however JJ microscopic O
microscopic NN evaluation O
evaluation VBN added O
added JJ many O
many JJ false-positive O
false-positive NNS results O
results IN without O
without VBG detecting O
detecting JJ additional O
additional NNS CAPITAL UTIs D

Because IN CAPITAL Because O
Because DT the O
the NN ability O
ability TO to O
to VB detect O
detect NN CAPITAL UTI D
UTI NN ( O
( NN sensitivity O
sensitivity NN ) O
) VBZ is O
is JJ maintained O
maintained , , O
, PRP we O
we RB now O
now NN offer O
offer DT a O
a NN dipstick O
dipstick RB only O
only NN urinalysis O
urinalysis TO to O
to PRP$ our O
our NN emergency O
emergency NN room O
room IN for O
for NNS children O
children CD 2 O
2 NNS years O
years IN of O
of NN age O
age CC or O
or JJR older O
older , , O
, IN with O
with DT a O
a JJ microscopic O
microscopic NN analysis O
analysis VBN performed O
performed RB automatically O
automatically IN if O
if NN dipstick O
dipstick NNS results O
results VBP are O
are JJ positive O

If IN CAPITAL If O
If DT no O
no JJ microscopic O
microscopic NN urinalysis O
urinalysis VBZ is O
is VBN required O
required , , O
, NN testing O
testing NN turn-around O
turn-around NN time O
time VBZ is O
is VBN reduced O
reduced IN by O
by CD 12.3 O
12.3 JJS min/test O
min/test CC and O
and DT the O
the NN hospital O
hospital NN charge O
charge VBZ is O
is VBN reduced O
reduced IN from O
from JJ CAPITAL U.S O

$ $ $ O
$ CD 32 O
32 TO to O
to JJ CAPITAL U.S O

$ $ $ O
$ CD 12 O

Using VBG CAPITAL Using O
Using JJ video-intensified O
video-intensified NN fluorescence O
fluorescence NN microscopy O
microscopy CC and O
and DT a O
a NN pseudocolor O
pseudocolor NN display O
display IN of O
of NN fluorescence O
fluorescence NN intensity O
intensity , , O
, PRP we O
we VBN analyzed O
analyzed DT the O
the NN distribution O
distribution IN of O
of VBN microinjected O
microinjected NNS molecules O
molecules IN within O
within DT the O
the JJ nurse-cell/oocyte O
nurse-cell/oocyte NN syncytium O
syncytium IN of O
of FW CAPITAL Drosophila O
Drosophila JJ ovarian O
ovarian NNS follicles O

We PRP CAPITAL We O
We JJ varied O
varied DT the O
the NN composition O
composition CC and O
and DT the O
the NN osmolarity O
osmolarity IN of O
of DT the O
the NN culture O
culture NN solution O
solution IN as O
as RB well O
well IN as O
as DT the O
the JJ electrical O
electrical NN charge O
charge CC and O
and DT the O
the JJ molecular O
molecular NN mass O
mass IN of O
of DT the O
the VBN microinjected O
microinjected JJ fluorescent O
fluorescent NN probe O

As IN CAPITAL As O
As NN culture O
culture NNS solutions O
solutions , , O
, PRP we O
we VBN used O
used CD four O
four JJ simple O
simple NNS salines O
salines NN ( O
( NN CAPITAL IMADS O
IMADS NN ) O
) CC and O
and DT a O
a JJ complex O
complex NN tissue-culture O
tissue-culture NN medium O
medium NN ( O
( NN CAPITAL R-14 O
R-14 NN ) O
) IN that O
that VBN matched O
matched DT the O
the NN osmolarity O
osmolarity IN of O
of JJ adult O
adult NN hemolymph O

Small JJ CAPITAL Small O
Small NNS amounts O
amounts IN of O
of CD two O
two JJ anionic O
anionic NNS dyes O
dyes NN ( O
( NN CAPITAL Lucifer O
Lucifer JJ CAPITAL Yellow O
Yellow NN CAPITAL CH O
CH CC and O
and NN CAPITAL Lucifer O
Lucifer JJ CAPITAL Yellow O
Yellow NN dextran O
dextran NN ) O
) IN as O
as RB well O
well IN as O
as IN of O
of CD two O
two JJ cationic O
cationic NNS dyes O
dyes NN ( O
( NN rhodamine O
rhodamine NN 6G O
6G CC and O
and NN tetramethylrhodamine O
tetramethylrhodamine JJ dextran-lysine O
dextran-lysine NN ) O
) VBD were O
were RB iontophoretically O
iontophoretically VBN microinjected O
microinjected DT either O
either IN into O
into DT a O
a NN nurse O
nurse NN cell O
cell CC or O
or IN into O
into DT the O
the NN oocyte O
oocyte IN of O
of JJ stage-10 O
stage-10 NNS follicles O

In IN CAPITAL In O
In DT the O
the NN tissue-culture O
tissue-culture NN medium O
medium , , O
, IN within O
within DT a O
a JJ few O
few NNS seconds O
seconds VBG following O
following NN microinjection O
microinjection , , O
, DT all O
all VBN tested O
tested NNS dyes O
dyes VBN passed O
passed IN through O
through DT the O
the JJ intercellular O
intercellular NNS bridges O
bridges IN in O
in DT both O
both DT the O
the JJ anterior O
anterior NN direction O
direction NN ( O
( TO to O
to DT the O
the NN nurse O
nurse NNS cells O
cells NN ) O
) CC and O
and DT the O
the JJ posterior O
posterior NN direction O
direction NN ( O
( TO to O
to DT the O
the NN oocyte O
oocyte NN ) O
) , , O
, JJ independent O
independent IN of O
of PRP$ their O
their JJ electrical O
electrical NN charge O
charge CC or O
or JJ molecular O
molecular NN mass O

In IN CAPITAL In O
In DT all O
all JJ simple O
simple NNS salines O
salines , , O
, RB irrespective O
irrespective IN of O
of PRP$ their O
their NN osmolarity O
osmolarity , , O
, NN CAPITAL Lucifer O
Lucifer JJ CAPITAL Yellow O
Yellow NN CAPITAL CH O
CH VBD was O
was VBN found O
found TO to O
to RB preferentially O
preferentially VB migrate O
migrate IN in O
in DT the O
the JJ posterior O
posterior NN direction O
direction CC and O
and TO to O
to VB accumulate O
accumulate IN in O
in DT the O
the NN oocyte O
oocyte JJ due O
due TO to O
to JJ progressive O
progressive VBG binding O
binding TO to O
to NN yolk O
yolk NNS spheres O

Thus RB CAPITAL Thus O
Thus , , O
, IN with O
with DT this O
this JJ sensitive O
sensitive NN method O
method , , O
, DT no O
no NN correlation O
correlation VBD was O
was JJ detectable O
detectable IN between O
between DT the O
the JJ external O
external NN osmolarity O
osmolarity , , O
, DT the O
the JJ electrical O
electrical NN charge O
charge CC and O
and DT the O
the JJ preferential O
preferential NN direction O
direction IN of O
of NN migration O
migration IN of O
of DT a O
a VBN microinjected O
microinjected NN probe O

Our PRP$ CAPITAL Our O
Our NNS results O
results VBP indicate O
indicate IN that O
that DT the O
the JJ electrical O
electrical NN gradient O
gradient VBN described O
described IN by O
by JJ other O
other NNS authors O
authors VBZ does O
does RB not O
not VB exert O
exert JJ significant O
significant NN influence O
influence IN on O
on DT the O
the NN migration O
migration IN of O
of VBN charged O
charged NNS molecules O
molecules IN through O
through JJ intercellular O
intercellular NNS bridges O
bridges IN in O
in FW situ O

The DT CAPITAL The O
The NN CAPITAL AF-4 O
AF-4 NN gene O
gene IN on O
on JJ human O
human NN chromosome O
chromosome NN 4q21 O
4q21 VBZ is O
is VBN involved O
involved IN in O
in JJ reciprocal O
reciprocal NNS translocations O
translocations TO to O
to DT the O
the NN CAPITAL ALL-1 O
ALL-1 NN gene O
gene IN on O
on NN chromosome O
chromosome NN 11q23 O
11q23 , , O
, WDT which O
which VBP are O
are VBN associated O
associated IN with O
with JJ acute D
acute JJ lymphoblastic D
lymphoblastic NNS leukaemias D

A DT CAPITAL A O
A VBN set O
set IN of O
of JJ recombinant O
recombinant NN phage O
phage VBG carrying O
carrying JJ genomic O
genomic NNS fragments O
fragments IN for O
for DT the O
the VBG coding O
coding NN region O
region CC and O
and JJ flanking O
flanking NNS sequences O
sequences IN of O
of DT the O
the NN CAPITAL AF-4 O
AF-4 NN gene O
gene VBD were O
were VBN isolated O

Phage NN CAPITAL Phage O
Phage NNS inserts O
inserts VBD were O
were VBN assembled O
assembled IN into O
into CD four O
four NNS contigs O
contigs IN with O
with CD 21 O
21 NNS exons O
exons , , O
, CC and O
and DT an O
an NN intron O
intron NN phase O
phase NN map O
map VBD was O
was VBN produced O
produced VBG enabling O
enabling DT the O
the NN interpretation O
interpretation IN of O
of JJ translocation-generated O
translocation-generated NN fusion O
fusion NNS proteins O

The DT CAPITAL The O
The NN gene O
gene VBZ contains O
contains CD two O
two JJ alternative O
alternative RB first O
first NNS exons O
exons , , O
, NN 1a O
1a CC and O
and NN 1b O
1b , , O
, DT both O
both VBG including O
including DT a O
a NN translation O
translation NN initiation O
initiation NN codon O

The DT CAPITAL The O
The NN translocation O
translocation NN breakpoint O
breakpoint NN cluster O
cluster NN region O
region VBZ is O
is VBN flanked O
flanked IN by O
by NNS exons O
exons CD 3 O
3 CC and O
and CD 6 O
6 CC and O
and CD two O
two JJ different O
different NN polyadenylation O
polyadenylation NNS signals O
signals VBD were O
were VBN identified O

Polyclonal JJ CAPITAL Polyclonal O
Polyclonal NNS antisera O
antisera VBN directed O
directed IN against O
against CD three O
three JJ different O
different NNS portions O
portions IN of O
of DT the O
the NN CAPITAL AF-4 O
AF-4 NN protein O
protein VBD were O
were VBN produced O
produced CC and O
and VBN used O
used TO to O
to VB detect O
detect DT a O
a CD 116 O
116 NN kD O
kD NN protein O
protein IN in O
in JJ cellular O
cellular NNS extracts O
extracts IN of O
of JJ human O
human JJ CAPITAL B-lymphoblastoid O
B-lymphoblastoid CC and O
and NN proB O
proB NN cell O
cell NNS lines O

In IN CAPITAL In O
In JJ mitogen-stimulated O
mitogen-stimulated JJ human O
human JJ peripheral O
peripheral NN blood O
blood JJ mononuclear O
mononuclear NNS cells O
cells DT the O
the NN CAPITAL AF-4 O
AF-4 NN antigen O
antigen VBD was O
was RB predominantly O
predominantly JJ located O
located IN in O
in DT the O
the NN nucleus O

The DT CAPITAL The O
The NN CAPITAL AF-4 O
AF-4 NN gene O
gene VBZ is O
is DT a O
a NN member O
member IN of O
of DT the O
the NN CAPITAL AF-4 O
AF-4 , , O
, NN CAPITAL LAF-4 O
LAF-4 CC and O
and NN CAPITAL FMR-2 O
FMR-2 NN gene O
gene NN family O

The DT CAPITAL The O
The NNS members O
members IN of O
of DT this O
